County, State_Code, Violent_Crime_Total, Murder, Rape, Robbery, Assault, Useless, Property_Crime_Total, Burglary, Larceny-Theft, Vehicle_Theft
Greene, MO ,955,10,88,189,668,982,14,047,2,276,10,853,918,14,359
Grundy, MO ,9,-,1,-,8,41,303,60,235,8,213
Harrison, MO ,11,1,-,1,9,(NA),139,43,86,10,(NA)
Henry, MO ,88,-,2,3,83,55,1,022,255,707,60,865
Hickory, MO ,6,1,-,1,4,9,116,44,62,10,34
Holt, MO ,17,-,-,1,16,(NA),91,24,61,6,(NA)
Howard, MO ,27,-,4,-,23,6,89,49,37,3,106
Howell, MO ,84,6,6,11,61,120,1,287,283,935,69,874
Iron, MO ,14,1,3,-,10,22,99,32,56,11,53
Jackson, MO ,6,053,75,326,1,614,4,038,6,224,41,564,7,860,28,252,5,452,42,389
Jasper, MO ,341,2,51,92,196,256,5,487,1,048,3,991,448,5,218
Jefferson, MO ,791,1,53,23,714,631,4,880,535,3,949,396,3,787
Johnson, MO ,112,-,17,6,89,44,1,289,337,887,65,656
Knox, MO ,4,-,-,-,4,(NA),124,24,99,1,(NA)
Laclede, MO ,114,-,9,7,98,54,1,151,249,864,38,898
Lafayette, MO ,82,3,4,5,70,35,724,183,500,41,433
Lawrence, MO ,68,3,10,4,51,4,863,222,606,35,98
Lewis, MO ,23,-,3,-,20,8,134,35,94,5,72
Lincoln, MO ,97,1,2,4,90,(NA),694,119,533,42,(NA)
Linn, MO ,19,-,2,-,17,15,206,70,118,18,162
Livingston, MO ,35,-,5,3,27,17,316,63,224,29,243
McDonald, MO ,60,2,5,3,50,5,460,132,275,53,12
Macon, MO ,53,2,4,4,43,37,276,91,181,4,163
Madison, MO ,19,2,3,-,14,(NA),177,46,119,12,(NA)
Maries, MO ,28,-,1,1,26,(NA),71,24,44,3,(NA)
Marion, MO ,119,-,15,25,79,125,1,573,218,1,347,8,776
Mercer, MO ,6,-,-,-,6,11,18,15,1,2,36
Miller, MO ,89,2,7,5,75,119,489,125,320,44,557
Mississippi, MO ,63,4,2,6,51,58,361,65,275,21,193
Moniteau, MO ,21,-,-,1,20,(NA),189,54,120,15,(NA)
Monroe, MO ,16,-,1,1,14,11,134,37,87,10,36
Montgomery, MO ,19,-,1,2,16,3,229,60,151,18,184
Morgan, MO ,109,-,-,1,108,24,646,218,409,19,269
New Madrid, MO ,54,-,2,7,45,11,300,132,145,23,62
Newton, MO ,168,2,12,15,139,55,2,194,450,1,552,192,1,219
Nodaway, MO ,31,1,-,1,29,43,440,72,348,20,273
Oregon, MO ,8,1,-,-,7,(NA),30,14,12,4,(NA)
Osage, MO ,15,-,-,-,15,(NA),142,58,73,11,(NA)
Ozark, MO ,24,1,3,-,20,12,95,51,36,8,73
Pemiscot, MO ,78,3,6,8,61,28,758,208,515,35,163
Perry, MO ,18,-,4,-,14,4,298,60,220,18,99
Pettis, MO ,232,1,7,17,207,168,1,908,372,1,458,78,1,451
Phelps, MO ,171,2,14,18,137,68,1,567,308,1,183,76,956
Pike, MO ,53,4,2,2,45,4,192,60,120,12,86
Platte, MO ,613,7,34,170,402,662,3,947,724,2,690,533,3,989
Polk, MO ,58,-,9,1,48,30,808,194,566,48,597
Pulaski, MO ,136,1,8,19,108,19,571,171,373,27,210
Putnam, MO ,8,-,-,-,8,1,32,11,20,1,9
Ralls, MO ,36,1,2,1,32,(NA),174,63,105,6,(NA)
Randolph, MO ,43,-,9,6,28,58,683,150,505,28,884
Ray, MO ,39,-,5,1,33,30,544,122,364,58,273
Reynolds, MO ,11,-,3,-,8,(NA),68,52,13,3,(NA)
Ripley, MO ,14,-,-,1,13,19,296,108,171,17,67
St. Charles, MO ,560,3,41,79,437,501,7,039,979,5,690,370,7,096
St. Clair, MO ,19,1,3,-,15,(NA),295,120,171,4,(NA)
Ste. Genevieve, MO ,19,-,-,3,16,6,211,55,142,14,218
St. Francois, MO ,146,4,18,11,113,13,1,426,204,1,121,101,89
St. Louis, MO ,2,762,31,179,675,1,877,2,505,29,787,4,197,22,057,3,533,35,397
Saline, MO ,37,-,3,8,26,9,546,121,404,21,443
Schuyler, MO ,6,-,1,-,5,-,22,8,8,6,40
Scotland, MO ,4,-,-,-,4,(NA),47,15,30,2,(NA)
Scott, MO ,150,2,13,23,112,173,922,233,633,56,968
Shannon, MO ,28,-,-,-,28,14,56,15,32,9,43
Shelby, MO ,2,-,2,-,-,1,81,24,50,7,44
Stoddard, MO ,80,1,5,5,69,24,512,153,336,23,120
Stone, MO ,393,1,12,3,377,130,812,264,485,63,623
Sullivan, MO ,23,-,-,1,22,(NA),56,14,34,8,(NA)
Taney, MO ,255,3,15,10,227,92,1,638,247,1,310,81,827
Texas, MO ,23,-,2,1,20,(NA),295,92,182,21,(NA)
Vernon, MO ,102,2,9,7,84,37,896,203,607,86,764
Warren, MO ,93,3,1,10,79,28,628,103,494,31,569
Washington, MO ,46,1,3,-,42,67,308,43,232,33,346
Wayne, MO ,38,2,1,-,35,(NA),240,78,145,17,(NA)
Webster, MO ,114,1,2,3,108,76,669,169,469,31,188
Worth, MO ,6,-,-,4,2,7,11,6,4,1,32
Wright, MO ,15,-,-,-,15,(NA),305,57,225,23,(NA)
St. Louis city, MO ,6,957,113,171,2,632,4,041,7,936,38,804,6,300,23,592,8,912,42,738
Beaverhead, MT ,16,-,2,1,13,13,108,7,86,15,106
Big Horn, MT ,25,1,-,-,24,(NA),178,19,146,13,(NA)
Blaine, MT ,12,-,2,1,9,4,81,17,58,6,16
Broadwater, MT ,43,-,3,-,40,20,244,3,237,4,35
Carbon, MT ,4,1,1,-,2,13,62,5,50,7,36
Carter, MT ,-,-,-,-,-,(NA),6,-,6,-,(NA)
Cascade, MT ,262,3,19,19,221,655,4,221,318,3,743,160,4,284
Chouteau, MT ,14,1,5,1,7,36,44,8,34,2,91
Custer, MT ,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
Daniels, MT ,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
Dawson, MT ,25,-,-,-,25,34,187,20,164,3,183
Deer Lodge, MT ,55,-,-,2,53,224,185,26,143,16,279
Fallon, MT ,2,1,-,-,1,5,12,2,10,-,23
Fergus, MT ,19,-,6,-,13,58,131,14,111,6,128
Flathead, MT ,91,-,3,7,81,77,1,370,102,1,204,64,1,232
Gallatin, MT 4 ,204,4,34,11,155,29,2,378,318,1,888,172,297
Garfield, MT ,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
Glacier, MT ,57,-,1,2,54,92,222,31,183,8,194
Golden Valley, MT ,1,-,-,-,1,13,9,5,4,-,20
Granite, MT ,3,-,-,-,3,25,57,6,51,-,54
Hill, MT ,83,-,14,1,68,285,564,49,490,25,776
Jefferson, MT ,13,-,2,-,11,(NA),59,9,44,6,(NA)
Judith Basin, MT ,2,-,-,-,2,(NA),14,1,12,1,(NA)
Lake, MT ,117,1,18,3,95,67,636,97,482,57,405
Lewis and Clark, MT ,185,1,31,13,140,(NA),1,386,234,1,089,63,(NA)
Liberty, MT ,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
Lincoln, MT ,86,-,1,1,84,22,570,110,434,26,303
McCone, MT ,4,-,-,-,4,(NA),-,-,-,-,(NA)
Madison, MT ,8,-,-,-,8,4,68,17,45,6,38
Meagher, MT ,8,-,-,-,8,9,30,6,22,2,54
Mineral, MT ,24,-,-,-,24,5,33,11,16,6,7
Missoula, MT ,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
Musselshell, MT ,19,1,3,-,15,(NA),168,12,152,4,(NA)
Park, MT 4 ,89,-,9,-,80,(NA),267,34,210,23,(NA)
Petroleum, MT ,-,-,-,-,-,(NA),2,2,-,-,(NA)
Phillips, MT ,16,-,1,-,15,12,47,7,39,1,55
Pondera, MT ,-,-,-,-,-,10,43,6,34,3,80
Powder River, MT ,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
Powell, MT ,39,-,3,1,35,49,175,22,141,12,172
Prairie, MT ,-,-,-,-,-,(NA),4,1,2,1,(NA)
Ravalli, MT ,82,1,8,1,72,144,403,48,345,10,368
Richland, MT ,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
Roosevelt, MT ,1,-,-,-,1,12,15,4,11,-,43
Rosebud, MT ,27,-,3,1,23,54,71,26,38,7,75
Sanders, MT ,43,1,1,-,41,73,214,52,153,9,177
Sheridan, MT ,1,-,-,-,1,4,22,6,15,1,26
Silver Bow, MT ,83,2,7,10,64,(NA),1,528,201,1,204,123,(NA)
Stillwater, MT ,10,-,-,1,9,20,101,19,80,2,107
Sweet Grass, MT ,8,-,-,-,8,13,38,7,27,4,65
Teton, MT ,10,-,2,-,8,11,54,12,41,1,139
Toole, MT ,7,-,-,-,7,(NA),76,15,55,6,(NA)
Treasure, MT ,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
Valley, MT ,12,-,2,-,10,6,135,14,114,7,46
Wheatland, MT ,-,-,-,-,-,6,2,1,1,-,22
Wibaux, MT ,-,-,-,-,-,(NA),2,-,1,1,(NA)
Yellowstone, MT ,281,5,33,59,184,391,5,793,738,4,782,273,6,958
Yellowstone National Park, MT 4 ,(NA),(X),(X),(X),(X),(X),(NA),(X),(X),(X),(X)
Adams, NE ,65,1,18,3,43,19,1,082,188,852,42,1,136
Antelope, NE ,1,-,-,-,1,1,37,16,18,3,65
Arthur, NE ,(NA),(NA),(NA),(NA),(NA),-,(NA),(NA),(NA),(NA),3
Banner, NE ,(NA),(NA),(NA),(NA),(NA),1,(NA),(NA),(NA),(NA),(NA)
Blaine, NE ,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
Boone, NE ,-,-,-,-,-,3,33,10,19,4,45
Box Butte, NE ,38,-,1,1,36,23,215,28,179,8,239
Boyd, NE ,-,-,-,-,-,5,10,2,7,1,15
Brown, NE ,1,-,-,-,1,2,55,16,36,3,47
Buffalo, NE ,95,-,16,3,76,103,1,166,185,930,51,1,872
Burt, NE ,8,-,1,-,7,6,36,7,28,1,108
Butler, NE ,2,-,-,-,2,3,72,11,61,-,81
Cass, NE ,11,-,4,1,6,27,193,23,148,22,440
Cedar, NE ,(NA),(NA),(NA),(NA),(NA),-,(NA),(NA),(NA),(NA),32
Chase, NE ,3,-,-,-,3,4,29,8,18,3,20
Cherry, NE ,-,-,-,-,-,23,15,1,12,2,158
Cheyenne, NE ,9,1,2,-,6,5,189,34,148,7,217
Clay, NE ,3,-,-,1,2,1,62,18,44,-,8
Colfax, NE ,18,-,1,1,16,5,129,21,102,6,167
Cuming, NE ,6,-,1,1,4,5,49,8,31,10,69
Custer, NE ,8,-,2,-,6,-,135,26,100,9,116
Dakota, NE ,9,-,3,1,5,22,264,47,200,17,448
Dawes, NE ,5,-,4,-,1,3,60,9,41,10,147
Dawson, NE ,61,-,20,4,37,29,677,97,525,55,762
Deuel, NE ,-,-,-,-,-,1,20,7,12,1,32
Dixon, NE ,5,-,2,-,3,4,58,18,37,3,70
Dodge, NE ,47,1,10,8,28,31,1,109,175,871,63,1,054
Douglas, NE ,2,797,20,199,837,1,741,3,301,24,182,3,975,16,653,3,554,25,004
Dundy, NE ,-,-,-,-,-,1,19,2,15,2,29
Fillmore, NE ,2,-,1,-,1,6,38,15,17,6,94
Franklin, NE ,1,-,-,-,1,-,21,9,9,3,41
Frontier, NE ,3,-,1,-,2,3,28,3,24,1,70
Furnas, NE ,3,-,-,-,3,5,45,17,27,1,75
Gage, NE ,49,-,18,2,29,19,916,145,734,37,614
Garden, NE ,1,-,-,-,1,2,11,1,9,1,41
Garfield, NE ,1,-,1,-,-,1,-,-,-,-,1
Gosper, NE ,-,-,-,-,-,-,16,2,14,-,24
Grant, NE ,(NA),(NA),(NA),(NA),(NA),4,(NA),(NA),(NA),(NA),14
Greeley, NE ,(NA),(NA),(NA),(NA),(NA),1,(NA),(NA),(NA),(NA),30
Hall, NE ,146,-,25,24,97,174,2,947,405,2,409,133,3,245
Hamilton, NE ,9,-,1,-,8,7,155,22,128,5,220
Harlan, NE ,1,-,-,-,1,-,2,-,1,1,1
Hayes, NE ,(NA),(NA),(NA),(NA),(NA),-,(NA),(NA),(NA),(NA),1
Hitchcock, NE ,-,-,-,-,-,2,7,2,5,-,17
Holt, NE ,3,-,1,-,2,5,50,13,35,2,135
Hooker, NE ,(NA),(NA),(NA),(NA),(NA),-,(NA),(NA),(NA),(NA),1
Howard, NE ,6,-,3,-,3,12,94,25,60,9,215
Jefferson, NE ,10,-,1,-,9,6,135,28,100,7,189
Johnson, NE ,1,-,-,-,1,3,12,5,5,2,41
Kearney, NE ,8,-,2,1,5,2,110,25,78,7,156
Keith, NE ,4,-,-,1,3,6,337,40,284,13,186
Keya Paha, NE ,-,-,-,-,-,-,1,1,-,-,1
Kimball, NE ,3,-,-,-,3,1,22,11,11,-,92
Knox, NE ,6,-,-,-,6,7,36,5,27,4,64
Lancaster, NE ,1,267,7,143,200,917,1,226,14,129,2,119,11,544,466,14,028
Lincoln, NE ,102,-,7,8,87,43,1,673,268,1,351,54,282
Logan, NE ,1,-,1,-,-,-,2,-,-,2,1
Loup, NE ,(NA),(NA),(NA),(NA),(NA),1,(NA),(NA),(NA),(NA),1
McPherson, NE ,1,-,-,-,1,-,6,2,4,-,3
Madison, NE ,67,2,25,9,31,47,1,220,186,958,76,1,087
Merrick, NE ,9,-,1,2,6,6,169,19,139,11,111
Morrill, NE ,3,-,-,-,3,6,95,13,79,3,98
Nance, NE ,-,-,-,-,-,2,31,9,21,1,30
Nemaha, NE ,3,-,1,-,2,3,116,18,89,9,111
Nuckolls, NE ,8,-,1,-,7,-,8,3,3,2,5
Otoe, NE ,14,2,4,-,8,10,344,70,257,17,352
Pawnee, NE ,2,-,-,-,2,1,59,9,48,2,18
Perkins, NE ,-,-,-,-,-,2,41,10,29,2,31
Phelps, NE ,9,-,2,-,7,9,225,42,172,11,237
Pierce, NE ,6,-,2,-,4,4,31,15,15,1,88
Platte, NE ,33,1,10,1,21,20,651,85,542,24,1,038
Polk, NE ,-,-,-,-,-,3,33,5,27,1,75
Red Willow, NE ,19,1,5,2,11,26,317,46,246,25,321
Richardson, NE ,3,-,1,-,2,5,88,21,63,4,135
Rock, NE ,1,-,1,-,-,1,15,5,10,-,20
Saline, NE ,30,-,5,1,24,11,295,68,215,12,242
Sarpy, NE ,142,4,29,14,95,74,2,938,374,2,343,221,3,073
Saunders, NE ,9,-,1,-,8,9,226,68,139,19,219
Scotts Bluff, NE ,50,-,6,4,40,66,1,426,209,1,161,56,1,180
Seward, NE ,8,-,3,1,4,4,200,25,170,5,312
Sheridan, NE ,11,-,3,-,8,22,74,16,54,4,195
Sherman, NE ,4,-,3,-,1,1,34,3,31,-,53
Sioux, NE ,(NA),(NA),(NA),(NA),(NA),-,(NA),(NA),(NA),(NA),5
Stanton, NE ,10,-,2,-,8,1,72,18,49,5,65
Thayer, NE ,2,-,-,-,2,3,54,17,35,2,67
Thomas, NE ,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
Thurston, NE ,2,-,-,-,2,3,2,-,1,1,2
Valley, NE ,1,-,-,-,1,1,19,-,15,4,29
Washington, NE ,12,-,7,2,3,15,234,52,154,28,313
Wayne, NE ,5,-,3,-,2,7,140,20,114,6,111
Webster, NE ,3,-,-,-,3,3,51,13,36,2,66
Wheeler, NE ,-,-,-,-,-,-,10,6,3,1,18
York, NE ,6,-,2,-,4,3,270,30,224,16,362
Churchill, NV ,96,-,22,6,68,79,840,190,604,46,585
Clark, NV ,11,390,152,734,4,263,6,241,8,129,74,730,17,935,37,083,19,712,54,033
Douglas, NV ,71,-,-,12,59,70,1,217,238,878,101,801
Elko, NV ,81,1,13,12,55,188,1,039,317,640,82,1,282
Esmeralda, NV ,5,-,-,-,5,1,7,2,5,-,5
Eureka, NV ,9,-,-,1,8,10,22,5,15,2,19
Humboldt, NV ,49,-,4,3,42,53,255,83,143,29,317
Lander, NV ,42,1,1,1,39,36,78,28,37,13,85
Lincoln, NV ,7,-,-,-,7,4,38,13,17,8,48
Lyon, NV ,96,1,7,7,81,97,891,286,519,86,747
Mineral, NV ,5,-,1,1,3,10,52,29,18,5,126
Nye, NV ,102,-,2,4,96,107,1,220,465,647,108,894
Pershing, NV ,58,-,7,1,50,30,161,77,73,11,127
Storey, NV ,5,1,-,1,3,41,60,22,36,2,51
Washoe, NV ,2,045,14,161,568,1,302,1,401,15,762,3,043,10,512,2,207,13,934
White Pine, NV ,25,1,2,1,21,11,178,35,134,9,209
Carson City, NV ,293,1,-,24,268,207,1,664,374,1,076,214,1,560
Belknap, NH ,94,1,18,21,54,42,1,370,272,1,016,82,851
Carroll, NH ,65,1,23,6,35,58,972,262,640,70,859
Cheshire, NH ,79,-,25,10,44,103,739,179,505,55,1,184
Coos, NH ,44,-,10,2,32,38,465,114,324,27,436
Grafton, NH ,89,-,28,9,52,94,1,525,283,1,190,52,1,647
Hillsborough, NH ,495,7,94,203,191,321,6,021,1,131,4,427,463,4,791
Merrimack, NH ,154,1,38,17,98,31,2,055,426,1,495,134,419
Rockingham, NH ,347,2,79,53,213,258,3,989,610,3,045,334,3,683
Strafford, NH ,127,-,47,17,63,133,2,030,253,1,689,88,1,655
Sullivan, NH ,58,1,14,6,37,51,706,179,499,28,626
Atlantic, NJ ,1,408,11,86,550,761,1,125,10,752,1,825,8,464,463,13,003
Bergen, NJ ,1,110,5,60,391,654,1,125,14,150,2,126,10,794,1,230,15,454
Burlington, NJ ,846,4,105,291,446,854,8,275,1,607,6,030,638,9,634
Camden, NJ ,3,150,55,145,1,232,1,718,2,972,17,234,3,482,11,440,2,312,17,391
Cape May, NJ ,373,3,27,78,265,380,4,544,975,3,414,155,4,938
Cumberland, NJ ,1,167,9,50,404,704,1,050,6,352,1,502,4,420,430,5,533
Essex, NJ ,6,805,136,192,3,349,3,128,8,324,31,881,5,979,15,155,10,747,34,939
Gloucester, NJ ,649,7,46,196,400,563,7,483,1,742,5,229,512,7,581
Hudson, NJ ,4,102,36,106,2,023,1,937,4,048,17,991,3,979,10,653,3,359,21,178
Hunterdon, NJ ,64,2,3,8,51,69,1,228,295,869,64,1,273
Mercer, NJ ,1,782,23,79,744,936,1,812,9,679,1,950,6,387,1,342,12,257
Middlesex, NJ ,1,653,17,83,593,960,1,831,15,948,2,969,11,449,1,530,18,026
Monmouth, NJ ,1,365,9,92,495,769,1,215,12,690,2,287,9,781,622,12,528
Morris, NJ ,510,4,36,129,341,559,6,657,1,174,5,069,414,7,342
Ocean, NJ ,894,11,51,189,643,919,10,408,2,095,7,789,524,11,619
Passaic, NJ ,2,318,18,55,1,094,1,151,2,463,12,461,2,693,7,457,2,311,13,641
Salem, NJ ,184,1,7,39,137,175,1,478,398,968,112,1,462
Somerset, NJ ,311,14,24,141,132,302,4,395,754,3,334,307,4,913
Sussex, NJ ,116,1,6,11,98,120,1,657,300,1,283,74,1,770
Union, NJ ,1,988,22,71,1,092,803,2,299,14,825,2,642,9,087,3,096,17,612
Warren, NJ ,119,4,5,21,89,92,1,438,276,1,086,76,1,543
Bernalillo, NM ,5,576,53,279,1,350,3,894,5,986,33,067,6,028,22,702,4,337,38,976
Catron, NM ,3,-,-,-,3,5,3,1,-,2,15
Chaves, NM ,513,8,51,43,411,555,3,552,950,2,421,181,3,403
Cibola, NM ,103,-,1,18,84,189,591,209,316,66,667
Colfax, NM ,40,-,-,-,40,66,204,73,122,9,226
Curry, NM ,208,10,16,26,156,485,2,119,699,1,304,116,2,173
De Baca, NM ,(NA),(NA),(NA),(NA),(NA),141,(NA),(NA),(NA),(NA),352
Dona Ana, NM ,391,3,86,113,189,534,4,743,795,3,715,233,6,822
Eddy, NM ,185,3,30,23,129,221,2,286,737,1,445,104,2,644
Grant, NM ,39,-,6,5,28,35,781,270,484,27,154
Guadalupe, NM ,5,-,-,2,3,(NA),13,5,7,1,(NA)
Harding, NM ,14,1,-,1,12,2,10,6,2,2,4
Hidalgo, NM ,13,-,-,1,12,5,49,17,14,18,1
Lea, NM ,442,3,37,30,372,319,2,706,568,2,052,86,1,702
Lincoln, NM ,133,1,5,6,121,172,580,199,340,41,469
Los Alamos, NM ,1,-,-,-,1,14,45,17,26,2,182
Luna, NM ,98,2,4,9,83,140,1,194,433,639,122,1,009
McKinley, NM ,434,3,25,56,350,520,2,378,376,1,842,160,3,251
Mora, NM ,6,-,-,-,6,10,36,36,-,-,8
Otero, NM ,150,3,8,10,129,246,1,218,218,957,43,1,392
Quay, NM ,74,1,-,1,72,90,244,125,103,16,242
Rio Arriba, NM ,12,2,1,-,9,45,11,9,2,-,131
Roosevelt, NM ,76,2,11,3,60,49,584,224,332,28,660
Sandoval, NM ,251,2,19,16,214,298,1,538,455,928,155,1,717
San Juan, NM ,847,2,137,65,643,696,3,273,693,2,282,298,3,287
San Miguel, NM ,157,1,13,17,126,212,662,161,448,53,931
Santa Fe, NM ,807,8,73,78,648,672,5,294,2,362,2,491,441,5,628
Sierra, NM ,52,-,4,5,43,23,291,60,204,27,99
Socorro, NM ,215,-,2,5,208,242,550,132,400,18,538
Taos, NM ,74,1,4,11,58,183,539,186,346,7,597
Torrance, NM ,27,-,5,3,19,7,159,83,62,14,72
Union, NM ,17,-,-,2,15,10,44,32,10,2,68
Valencia, NM ,642,10,55,28,549,273,2,401,818,1,148,435,1,544
Albany, NY ,1,426,13,76,480,857,1,354,10,997,1,972,8,353,672,12,639
Allegany, NY ,97,-,19,2,76,140,845,202,612,31,732
Bronx, NY 5 ,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
Broome, NY ,328,2,52,89,185,414,5,431,698,4,588,145,5,573
Cattaraugus, NY ,212,1,22,13,176,187,2,334,381,1,904,49,1,640
Cayuga, NY ,131,2,14,20,95,165,1,639,318,1,291,30,1,601
Chautauqua, NY ,344,1,42,70,231,287,3,434,749,2,579,106,3,513
Chemung, NY ,253,2,36,54,161,259,2,817,429,2,316,72,2,465
Chenango, NY ,119,-,18,11,90,103,976,234,722,20,1,057
Clinton, NY ,187,-,27,9,151,239,1,401,424,941,36,1,176
Columbia, NY ,53,1,6,5,41,145,795,135,627,33,979
Cortland, NY ,107,-,24,10,73,105,1,267,217,1,009,41,1,528
Delaware, NY ,86,1,5,2,78,104,758,226,513,19,605
Dutchess, NY ,721,4,42,169,506,540,4,388,625,3,499,264,5,365
Erie, NY ,4,693,57,297,1,684,2,655,4,421,27,844,5,621,19,375,2,848,29,094
Essex, NY ,66,-,7,1,58,93,436,166,259,11,556
Franklin, NY ,160,2,9,3,146,192,837,320,491,26,760
Fulton, NY ,96,1,8,12,75,133,1,406,240,1,105,61,1,131
Genesee, NY ,108,1,22,18,67,76,1,719,289,1,399,31,1,308
Greene, NY ,140,2,9,8,121,153,655,194,446,15,721
Hamilton, NY ,4,-,1,-,3,7,53,18,35,-,116
Herkimer, NY ,133,2,16,11,104,161,851,212,624,15,1,182
Jefferson, NY ,231,4,39,25,163,157,2,051,404,1,604,43,1,977
Kings, NY 5 ,55,905,570,1,432,24,446,29,457,75,946,173,135,26,178,125,869,21,088,215,863
Lewis, NY ,26,-,1,-,25,14,291,94,190,7,248
Livingston, NY ,86,1,19,13,53,86,1,638,210,1,405,23,1,464
Madison, NY ,71,1,14,15,41,87,1,318,316,978,24,1,206
Monroe, NY ,2,331,47,156,1,105,1,023,2,069,28,615,4,614,19,899,4,102,29,787
Montgomery, NY ,56,1,6,2,47,100,607,134,461,12,741
Nassau, NY ,2,502,23,108,1,039,1,332,844,19,830,2,881,14,576,2,373,4,340
New York, NY 5 ,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
Niagara, NY ,894,8,65,250,571,654,6,937,1,541,4,856,540,5,700
Oneida, NY ,545,7,63,168,307,571,5,666,1,264,4,127,275,5,828
Onondaga, NY ,1,665,22,110,521,1,012,2,001,12,507,2,721,8,476,1,310,14,125
Ontario, NY ,86,5,8,16,57,106,1,691,360,1,260,71,1,869
Orange, NY ,932,13,80,219,620,988,6,429,962,5,078,389,7,527
Orleans, NY ,68,1,5,4,58,54,513,133,354,26,611
Oswego, NY ,136,1,18,18,99,87,2,496,604,1,822,70,1,904
Otsego, NY ,129,1,17,10,101,134,1,077,278,771,28,898
Putnam, NY ,77,-,10,8,59,47,1,012,197,778,37,999
Queens, NY 5 ,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
Rensselaer, NY ,488,2,48,113,325,478,3,830,975,2,584,271,4,396
Richmond, NY 5 ,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
Rockland, NY ,570,5,27,177,361,622,4,701,558,3,926,217,5,314
St. Lawrence, NY ,143,-,24,11,108,227,2,491,560,1,844,87,2,398
Saratoga, NY ,248,4,32,28,184,263,2,600,471,2,021,108,2,762
Schenectady, NY ,613,10,48,196,359,556,4,796,908,3,579,309,4,684
Schoharie, NY ,45,-,8,2,35,26,478,87,373,18,529
Schuyler, NY ,4,-,-,-,4,20,191,18,169,4,400
Seneca, NY ,35,-,6,1,28,19,502,53,429,20,342
Steuben, NY ,188,5,37,15,131,129,1,905,362,1,496,47,1,863
Suffolk, NY ,2,845,28,131,958,1,728,466,29,148,4,305,22,080,2,763,3,945
Sullivan, NY ,273,2,31,31,209,304,1,607,515,1,017,75,1,917
Tioga, NY ,29,-,6,3,20,34,517,152,343,22,471
Tompkins, NY ,64,1,13,7,43,112,1,352,188,1,137,27,2,371
Ulster, NY ,468,6,36,94,332,372,3,440,575,2,739,126,3,475
Warren, NY ,85,-,13,4,68,110,1,014,124,868,22,1,662
Washington, NY ,86,-,14,5,67,203,687,143,526,18,851
Wayne, NY ,197,4,46,15,132,121,1,977,429,1,482,66,2,022
Westchester, NY ,2,600,28,105,1,170,1,297,2,516,16,012,2,298,12,179,1,535,17,974
Wyoming, NY ,59,2,7,3,47,113,622,110,489,23,999
Yates, NY ,30,-,8,3,19,20,296,87,202,7,263
Alamance, NC ,520,2,21,127,370,458,4,870,1,236,3,396,238,5,038
Alexander, NC ,42,-,6,6,30,61,778,309,425,44,850
Alleghany, NC ,2,-,-,-,2,11,26,7,16,3,96
Anson, NC ,90,3,7,21,59,91,1,066,422,586,58,965
Ashe, NC ,32,5,5,2,20,21,482,265,193,24,342
Avery, NC ,11,1,2,1,7,7,207,53,140,14,118
Beaufort, NC ,181,2,17,58,104,204,1,432,411,957,64,1,355
Bertie, NC ,33,1,3,6,23,68,570,246,289,35,462
Bladen, NC ,338,2,4,37,295,279,1,239,412,768,59,1,200
Brunswick, NC ,174,3,29,32,110,214,3,283,1,299,1,739,245,2,755
Buncombe, NC ,578,7,43,273,255,809,6,780,1,708,4,350,722,7,676
Burke, NC ,163,-,16,43,104,120,2,219,742,1,359,118,2,357
Cabarrus, NC ,311,7,23,130,151,237,4,588,1,114,3,208,266,2,751
Caldwell, NC ,149,4,12,14,119,249,2,158,659,1,374,125,2,299
Camden, NC ,14,-,-,-,14,4,81,46,35,-,50
Carteret, NC ,161,3,23,24,111,134,1,897,516,1,297,84,1,935
Caswell, NC ,57,-,5,1,51,67,393,154,208,31,386
Catawba, NC ,495,8,51,147,289,452,6,398,1,821,4,287,290,6,285
Chatham, NC ,118,6,12,23,77,114,1,372,443,835,94,1,399
Cherokee, NC ,108,2,8,5,93,18,664,217,412,35,283
Chowan, NC ,40,2,3,12,23,41,395,164,221,10,469
Clay, NC ,6,1,-,-,5,11,120,71,40,9,93
